BacDive_ID,Name,Oxygen,Gram,Tolerance
,Spiroplasma monobiae,microaerophile,NI,Aerobes
,Spiroplasma montanense,microaerophile,NI,Aerobes
,Spiroplasma phoeniceum,microaerophile,NI,Aerobes
,Spiroplasma platyhelix,microaerophile,NI,Aerobes
,Spiroplasma syrphidicola,microaerophile,NI,Aerobes
,Spiroplasma tabanidicola,microaerophile,NI,Aerobes
,Spiroplasma taiwanense,microaerophile,NI,Aerobes
,Spiroplasma turonicum,microaerophile,NI,Aerobes
,Spiroplasma velocicrescens,microaerophile,NI,Aerobes
,Sporolactobacillus kofuensis,microaerophile,NI,Aerobes
,Sporolactobacillus nakayamae subsp. nakayamae,microaerophile,NI,Aerobes
,Sporolactobacillus nakayamae subsp. racemicus,microaerophile,NI,Aerobes
,Sporolactobacillus terrae,microaerophile,NI,Aerobes
,Staphylococcus aureus subsp. anaerobius,microaerophile,NI,Aerobes
,Stenoxybacter acetivorans,microaerophile,NI,Aerobes
,Streptobacillus moniliformis,microaerophile,NI,Aerobes
,Streptococcus agalactiae,microaerophile,NI,Aerobes
,Streptococcus alactolyticus,microaerophile,NI,Aerobes
,Streptococcus anginosus subsp. anginosus,microaerophile,NI,Aerobes
,Streptococcus australis,microaerophile,NI,Aerobes
,Streptococcus canis,microaerophile,NI,Aerobes
,Streptococcus criceti,microaerophile,NI,Aerobes
,Streptococcus cristatus,microaerophile,NI,Aerobes
,Streptococcus danieliae,microaerophile,NI,Aerobes
,Streptococcus didelphis,microaerophile,NI,Aerobes
,Streptococcus dysgalactiae subsp. dysgalactiae,microaerophile,NI,Aerobes
,Streptococcus equi subsp. equi,microaerophile,NI,Aerobes
,Streptococcus equi subsp. zooepidemicus,microaerophile,NI,Aerobes
,Streptococcus equinus,microaerophile,NI,Aerobes
,Streptococcus gallinaceus,microaerophile,NI,Aerobes
,Streptococcus gallolyticus subsp. macedonicus,microaerophile,NI,Aerobes
,Streptococcus gallolyticus subsp. pasteurianus,microaerophile,NI,Aerobes
,Streptococcus gordonii,microaerophile,NI,Aerobes
,Streptococcus hyointestinalis,microaerophile,NI,Aerobes
,Streptococcus hyovaginalis,microaerophile,NI,Aerobes
,Streptococcus infantarius subsp. coli,microaerophile,NI,Aerobes
,Streptococcus infantarius subsp. infantarius,microaerophile,NI,Aerobes
,Streptococcus infantis,microaerophile,NI,Aerobes
,Streptococcus iniae,microaerophile,NI,Aerobes
,Streptococcus intermedius,microaerophile,NI,Aerobes
,Streptococcus loxodontisalivarius,microaerophile,NI,Aerobes
,Streptococcus macacae,microaerophile,NI,Aerobes
,Streptococcus mitis,microaerophile,NI,Aerobes
,Streptococcus oralis subsp. oralis,microaerophile,NI,Aerobes
,Streptococcus oriloxodontae,microaerophile,NI,Aerobes
,Streptococcus orisratti,microaerophile,NI,Aerobes
,Streptococcus ovis,microaerophile,NI,Aerobes
,Streptococcus parasuis,microaerophile,NI,Aerobes
,Streptococcus peroris,microaerophile,NI,Aerobes
,Streptococcus phocae subsp. phocae,microaerophile,NI,Aerobes
,Streptococcus phocae subsp. salmonis,microaerophile,NI,Aerobes
,Streptococcus pluranimalium,microaerophile,NI,Aerobes
,Streptococcus pneumoniae,microaerophile,NI,Aerobes
,Streptococcus porcinus,microaerophile,NI,Aerobes
,Streptococcus porcorum,microaerophile,NI,Aerobes
,Streptococcus pseudopneumoniae,microaerophile,NI,Aerobes
,Streptococcus pseudoporcinus,microaerophile,NI,Aerobes
,Streptococcus pyogenes,microaerophile,NI,Aerobes
,Streptococcus ratti,microaerophile,NI,Aerobes
,Streptococcus rupicaprae,microaerophile,NI,Aerobes
,Streptococcus salivarius subsp. salivarius,microaerophile,NI,Aerobes
,Streptococcus salivarius subsp. thermophilus,microaerophile,NI,Aerobes
,Streptococcus saliviloxodontae,microaerophile,NI,Aerobes
,Streptococcus sobrinus,microaerophile,NI,Aerobes
,Streptococcus thoraltensis,microaerophile,NI,Aerobes
,Streptococcus urinalis,microaerophile,NI,Aerobes
,Streptococcus vestibularis,microaerophile,NI,Aerobes
,Sulfurifustis variabilis,microaerophile,NI,Aerobes
,Sulfurimonas autotrophica,microaerophile,NI,Aerobes
,Sulfurovum aggregans,microaerophile,NI,Aerobes
,Tatlockia maceachernii,microaerophile,NI,Aerobes
,Tatlockia micdadei,microaerophile,NI,Aerobes
,Telmatospirillum siberiense,microaerophile,NI,Aerobes
,Tetragenococcus halophilus subsp. flandriensis,microaerophile,NI,Aerobes
,Thermocrinis albus,microaerophile,NI,Aerobes
,Thioalbus denitrificans,microaerophile,NI,Aerobes
,Thiobacter subterraneus,microaerophile,NI,Aerobes
,Thiogranum longum,microaerophile,NI,Aerobes
,Thiohalophilus thiocyanatoxydans,microaerophile,NI,Aerobes
,Thiomicrospira microaerophila,microaerophile,NI,Aerobes
,Thioprofundum hispidum,microaerophile,NI,Aerobes
,Thioprofundum lithotrophicum,microaerophile,NI,Aerobes
,Trichococcus palustris,microaerophile,NI,Aerobes
,Vagococcus fessus,microaerophile,NI,Aerobes
,Vagococcus lutrae,microaerophile,NI,Aerobes
,Vulcanithermus mediatlanticus,microaerophile,NI,Aerobes
,Weissella bombi,microaerophile,NI,Aerobes
,Weissella cibaria,microaerophile,NI,Aerobes
,Weissella thailandensis,microaerophile,NI,Aerobes
,Weissella uvarum,microaerophile,NI,Aerobes
14134,Mucilaginibacter paludis,"facultative aerobe, facultative aerobe",Negative,Aerobes
1904,Daeguia caeni,"facultative aerobe, aerobe",Negative,Aerobes
2903,Acidovorax caeni,facultative aerobe,Negative,Aerobes
272,Aeromonas dhakensis,facultative aerobe,Negative,Aerobes
134250,Alkalibacterium indicireducens,facultative aerobe,Negative,Aerobes
4301,Aquisalimonas asiatica,facultative aerobe,Negative,Aerobes
24797,Ardenticatena maritima,facultative aerobe,Negative,Aerobes
133984,Arenitalea lutea,facultative aerobe,Negative,Aerobes
13889,Azonexus hydrophilus,facultative aerobe,Negative,Aerobes
1787,Bosea minatitlanensis,facultative aerobe,Negative,Aerobes
1786,Bosea thiooxidans,facultative aerobe,Negative,Aerobes
2318,Brevundimonas aveniformis,facultative aerobe,Negative,Aerobes
5691,Chryseobacterium bovis,facultative aerobe,Negative,Aerobes
4434,Escherichia coli,facultative aerobe,Negative,Aerobes
5539,Flavobacterium denitrificans,facultative aerobe,Negative,Aerobes
131144,Formosa algae,facultative aerobe,Negative,Aerobes
451,Glaciecola pallidula,facultative aerobe,Negative,Aerobes
10519,Gulbenkiania mobilis,facultative aerobe,Negative,Aerobes
6040,Halomonas axialensis,facultative aerobe,Negative,Aerobes
6041,Halomonas hydrothermalis,facultative aerobe,Negative,Aerobes
6038,Halomonas neptunia,facultative aerobe,Negative,Aerobes
6068,Halomonas nitroreducens,facultative aerobe,Negative,Aerobes
23064,Halomonas smyrnensis,facultative aerobe,Negative,Aerobes
6039,Halomonas sulfidaeris,facultative aerobe,Negative,Aerobes
134293,Hydrogenophaga bisanensis,facultative aerobe,Negative,Aerobes
2972,Hydrogenophaga caeni,facultative aerobe,Negative,Aerobes
133782,Kangiella marina,facultative aerobe,Negative,Aerobes
133783,Kangiella taiwanensis,facultative aerobe,Negative,Aerobes
134071,Lacibacterium aquatile,facultative aerobe,Negative,Aerobes
134256,Litoricola lipolytica,facultative aerobe,Negative,Aerobes
134195,Mariniflexile gromovii,facultative aerobe,Negative,Aerobes
478,Marinobacter lipolyticus,facultative aerobe,Negative,Aerobes
459,Marinobacterium georgiense,facultative aerobe,Negative,Aerobes
134120,Methylibium petroleiphilum,facultative aerobe,Negative,Aerobes
133417,Microbulbifer echini,facultative aerobe,Negative,Aerobes
465,Microbulbifer hydrolyticus,facultative aerobe,Negative,Aerobes
133441,Mucilaginibacter daejeonensis,facultative aerobe,Negative,Aerobes
133691,Mucilaginibacter lutimaris,facultative aerobe,Negative,Aerobes
11283,Neptunomonas antarctica,facultative aerobe,Negative,Aerobes
140601,Nitratireductor aestuarii,facultative aerobe,Negative,Aerobes
11871,Nitratireductor aquibiodomus,facultative aerobe,Negative,Aerobes
293,Oceanisphaera sediminis,facultative aerobe,Negative,Aerobes
140630,Pandoraea terrae,facultative aerobe,Negative,Aerobes
8209,Perlucidibaca piscinae,facultative aerobe,Negative,Aerobes
140486,Photobacterium alginatilyticum,facultative aerobe,Negative,Aerobes
17958,Piscinibacter aquaticus,facultative aerobe,Negative,Aerobes
3026,Pseudacidovorax intermedius,facultative aerobe,Negative,Aerobes
133601,Rheinheimera nanhaiensis,facultative aerobe,Negative,Aerobes
2461,Rheinheimera soli,facultative aerobe,Negative,Aerobes
133492,Rhodoplanes pokkaliisoli,facultative aerobe,Negative,Aerobes
13749,Rhodovulum visakhapatnamense,facultative aerobe,Negative,Aerobes
5734,Salinimicrobium xinjiangense,facultative aerobe,Negative,Aerobes
14085,Shewanella corallii,facultative aerobe,Negative,Aerobes
17368,Vibrio xiamenensis,facultative aerobe,Negative,Aerobes
13924,Zoogloea caeni,facultative aerobe,Negative,Aerobes
23742,Amphibacillus marinus,facultative aerobe,Positive,Aerobes
565,Anoxybacillus eryuanensis,facultative aerobe,Positive,Aerobes
566,Anoxybacillus tengchongensis,facultative aerobe,Positive,Aerobes
557,Anoxybacillus voinovskiensis,facultative aerobe,Positive,Aerobes
1243,Bacillus niabensis,facultative aerobe,Positive,Aerobes
3243,Corynebacterium epidermidicanis,facultative aerobe,Positive,Aerobes
14414,Jeotgalicoccus huakuii,facultative aerobe,Positive,Aerobes
134233,Lactobacillus crustorum,facultative aerobe,Positive,Aerobes
133577,Lactobacillus kimchicus,facultative aerobe,Positive,Aerobes
11628,Paenibacillus forsythiae,facultative aerobe,Positive,Aerobes
14676,Staphylococcus devriesei,facultative aerobe,Positive,Aerobes
24503,Ruegeria halocynthiae,facultative aerobe,Variable,Aerobes
,Azospirillum oryzae,facultative aerobe,NI,Aerobes
,Schlesneria paludicola,facultative aerobe,NI,Aerobes
5398,Altererythrobacter marensis,"aerobe, obligate aerobe",Negative,Aerobes
133649,Kordia algicida,"aerobe, obligate aerobe",Negative,Aerobes
13964,Skermanella aerolata,"aerobe, obligate aerobe",Negative,Aerobes
5658,Ulvibacter litoralis,"aerobe, obligate aerobe",Negative,Aerobes
1235,Alkalicoccus saliphilus,"aerobe, obligate aerobe",Positive,Aerobes
1391,Thalassobacillus devorans,"aerobe, obligate aerobe",Positive,Aerobes
139618,Aureimonas galii,"aerobe, microaerophile",Negative,Aerobes
132997,Aureimonas pseudogalii,"aerobe, microaerophile",Negative,Aerobes
343,Brackiella oedipodis,"aerobe, microaerophile",Negative,Aerobes
133020,Nakamurella silvestris,"aerobe, microaerophile",Positive,Aerobes
133081,Psychromicrobium silvestre,"aerobe, microaerophile",Variable,Aerobes
8189,Psychrobacter alimentarius,"aerobe, facultative aerobe",Negative,Aerobes
24024,Flavobacterium akiainvivens,"aerobe, aerobe, microaerophile",Negative,Aerobes
11861,Aminobacter ciceronei,"aerobe, aerobe",Negative,Aerobes
11862,Aminobacter lissarensis,"aerobe, aerobe",Negative,Aerobes
1675,Camelimonas abortus,"aerobe, aerobe",Negative,Aerobes
5701,Chryseobacterium ureilyticum,"aerobe, aerobe",Negative,Aerobes
134150,Cyclobacterium amurskyense,"aerobe, aerobe",Negative,Aerobes
6165,Devosia limi,"aerobe, aerobe",Negative,Aerobes
3777,Dyadobacter crusticola,"aerobe, aerobe",Negative,Aerobes
3249,Fluviicola taffensis,"aerobe, aerobe",Negative,Aerobes
5590,Gaetbulibacter saemankumensis,"aerobe, aerobe",Negative,Aerobes
13655,Gemmobacter nectariphilus,"aerobe, aerobe",Negative,Aerobes
22899,Granulicella mallensis,"aerobe, aerobe",Negative,Aerobes
22901,Granulicella tundricola,"aerobe, aerobe",Negative,Aerobes
6045,Halomonas taeanensis,"aerobe, aerobe",Negative,Aerobes
5608,Maribacter dokdonensis,"aerobe, aerobe",Negative,Aerobes
7178,Methylobacterium variabile,"aerobe, aerobe",Negative,Aerobes
7219,Methylocystis bryophila,"aerobe, aerobe",Negative,Aerobes
3250,Owenweeksia hongkongensis,"aerobe, aerobe",Negative,Aerobes
14099,Pedobacter caeni,"aerobe, aerobe",Negative,Aerobes
24311,Pseudohoeflea suaedae,"aerobe, aerobe",Negative,Aerobes
13125,Pseudomonas pachastrellae,"aerobe, aerobe",Negative,Aerobes
17506,Pseudoxanthomonas suwonensis,"aerobe, aerobe",Negative,Aerobes
5636,Robiginitalea biformata,"aerobe, aerobe",Negative,Aerobes
133262,Roseivirga seohaensis subsp. seohaensis,"aerobe, aerobe",Negative,Aerobes
470,Saccharophagus degradans,"aerobe, aerobe",Negative,Aerobes
13684,Sulfitobacter indolifex,"aerobe, aerobe",Negative,Aerobes
1244,Bacillus koreensis,"aerobe, aerobe",Positive,Aerobes
3209,Corynebacterium halotolerans,"aerobe, aerobe",Positive,Aerobes
4259,Dietzia papillomatosis,"aerobe, aerobe",Positive,Aerobes
1409,Falsibacillus pallidus,"aerobe, aerobe",Positive,Aerobes
17886,Hoyosella altamirensis,"aerobe, aerobe",Positive,Aerobes
8593,Hoyosella subflava,"aerobe, aerobe",Positive,Aerobes
10809,Nocardia coubleae,"aerobe, aerobe",Positive,Aerobes
10808,Nocardia jejuensis,"aerobe, aerobe",Positive,Aerobes
10802,Nocardia jiangxiensis,"aerobe, aerobe",Positive,Aerobes
10803,Nocardia miyunensis,"aerobe, aerobe",Positive,Aerobes
10800,Nocardia polyresistens,"aerobe, aerobe",Positive,Aerobes
10814,Nocardia terpenica,"aerobe, aerobe",Positive,Aerobes
11123,Nocardioides dubius,"aerobe, aerobe",Positive,Aerobes
11237,Nocardiopsis potens,"aerobe, aerobe",Positive,Aerobes
7328,Parafrigoribacterium mesophilum,"aerobe, aerobe",Positive,Aerobes
16752,Planifilum fimeticola,"aerobe, aerobe",Positive,Aerobes
16751,Planifilum fulgidum,"aerobe, aerobe",Positive,Aerobes
8025,Polymorphospora rubra,"aerobe, aerobe",Positive,Aerobes
13393,Pseudonocardia ammonioxydans,"aerobe, aerobe",Positive,Aerobes
16407,Streptomyces koyangensis,"aerobe, aerobe",Positive,Aerobes
17377,Williamsia marianensis,"aerobe, aerobe",Positive,Aerobes
24718,Acanthopleuribacter pedis,aerobe,Negative,Aerobes
20,Acetobacter nitrogenifigens,aerobe,Negative,Aerobes
140509,Achromobacter agilis,aerobe,Negative,Aerobes
133323,Achromobacter aloeverae,aerobe,Negative,Aerobes
140506,Achromobacter deleyi,aerobe,Negative,Aerobes
140507,Achromobacter kerstersii,aerobe,Negative,Aerobes
140508,Achromobacter pestifer,aerobe,Negative,Aerobes
133383,Acidicapsa acidisoli,aerobe,Negative,Aerobes
142,Acidicapsa borealis,aerobe,Negative,Aerobes
143,Acidicapsa ligni,aerobe,Negative,Aerobes
26,Acidiphilium cryptum,aerobe,Negative,Aerobes
67,Acidisphaera rubrifaciens,aerobe,Negative,Aerobes
133033,Acidobacterium ailaaui,aerobe,Negative,Aerobes
133532,Acidocella aluminiidurans,aerobe,Negative,Aerobes
2905,Acidovorax radicis,aerobe,Negative,Aerobes
23868,Acidovorax wautersii,aerobe,Negative,Aerobes
8141,Acinetobacter beijerinckii,aerobe,Negative,Aerobes
8145,Acinetobacter bereziniae,aerobe,Negative,Aerobes
130449,Acinetobacter boissieri,aerobe,Negative,Aerobes
140537,Acinetobacter colistiniresistens,aerobe,Negative,Aerobes
133175,Acinetobacter dijkshoorniae,aerobe,Negative,Aerobes
8097,Acinetobacter guillouiae,aerobe,Negative,Aerobes
8142,Acinetobacter gyllenbergii,aerobe,Negative,Aerobes
8148,Acinetobacter indicus,aerobe,Negative,Aerobes
24224,Acinetobacter kookii,aerobe,Negative,Aerobes
140631,Acinetobacter lactucae,aerobe,Negative,Aerobes
133403,Acinetobacter larvae,aerobe,Negative,Aerobes
130450,Acinetobacter nectaris,aerobe,Negative,Aerobes
133162,Acinetobacter pragensis,aerobe,Negative,Aerobes
132918,Acinetobacter puyangensis,aerobe,Negative,Aerobes
8144,Acinetobacter venetianus,aerobe,Negative,Aerobes
134305,Actibacter sediminis,aerobe,Negative,Aerobes
133587,Adhaeribacter aerolatus,aerobe,Negative,Aerobes
133589,Adhaeribacter aerophilus,aerobe,Negative,Aerobes
3764,Adhaeribacter aquaticus,aerobe,Negative,Aerobes
133455,Adhaeribacter terreus,aerobe,Negative,Aerobes
383,Advenella kashmirensis subsp. kashmirensis,aerobe,Negative,Aerobes
384,Advenella mimigardefordensis,aerobe,Negative,Aerobes
133599,Aequorivita aestuarii,aerobe,Negative,Aerobes
5479,Aequorivita capsosiphonis,aerobe,Negative,Aerobes
24014,Aequorivita viscosa,aerobe,Negative,Aerobes
4196,Aeropyrum camini,aerobe,Negative,Aerobes
4195,Aeropyrum pernix,aerobe,Negative,Aerobes
133791,Aestuariibaculum suncheonense,aerobe,Negative,Aerobes
133571,Agaricicola taiwanensis,aerobe,Negative,Aerobes
133657,Agarivorans albus,aerobe,Negative,Aerobes
22908,Agarivorans gilvus,aerobe,Negative,Aerobes
140485,Agrobacterium salinitolerans,aerobe,Negative,Aerobes
13647,Agrobacterium skierniewicense,aerobe,Negative,Aerobes
13652,Albidovulum xiamenense,aerobe,Negative,Aerobes
13844,Albimonas donghaensis,aerobe,Negative,Aerobes
133988,Albimonas pacifica,aerobe,Negative,Aerobes
395,Alcanivorax balearicus,aerobe,Negative,Aerobes
394,Alcanivorax dieselolei,aerobe,Negative,Aerobes
133431,Alcanivorax hongdengensis,aerobe,Negative,Aerobes
133994,Alcanivorax marinus,aerobe,Negative,Aerobes
133861,Algibacter aestuarii,aerobe,Negative,Aerobes
134021,Algibacter agarilyticus,aerobe,Negative,Aerobes
134020,Algibacter agarivorans,aerobe,Negative,Aerobes
140562,Algibacter aquaticus,aerobe,Negative,Aerobes
133907,Algibacter aquimarinus,aerobe,Negative,Aerobes
134276,Algibacter mikhailovii,aerobe,Negative,Aerobes
134052,Algimonas ampicilliniresistens,aerobe,Negative,Aerobes
133831,Algimonas porphyrae,aerobe,Negative,Aerobes
18152,Algiphilus aromaticivorans,aerobe,Negative,Aerobes
133393,Algoriphagus aestuariicola,aerobe,Negative,Aerobes
17695,Algoriphagus antarcticus,aerobe,Negative,Aerobes
17711,Algoriphagus aquaeductus,aerobe,Negative,Aerobes
133458,Algoriphagus aquatilis,aerobe,Negative,Aerobes
17704,Algoriphagus aquimarinus,aerobe,Negative,Aerobes
17705,Algoriphagus chordae,aerobe,Negative,Aerobes
133817,Algoriphagus chungangensis,aerobe,Negative,Aerobes
17698,Algoriphagus halophilus,aerobe,Negative,Aerobes
17712,Algoriphagus hitonicola,aerobe,Negative,Aerobes
133687,Algoriphagus jejuensis,aerobe,Negative,Aerobes
133258,Algoriphagus litorisediminis,aerobe,Negative,Aerobes
17707,Algoriphagus locisalis,aerobe,Negative,Aerobes
133541,Algoriphagus lutimaris,aerobe,Negative,Aerobes
23439,Algoriphagus machipongonensis,aerobe,Negative,Aerobes
17700,Algoriphagus mannitolivorans,aerobe,Negative,Aerobes
133701,Algoriphagus namhaensis,aerobe,Negative,Aerobes
133513,Algoriphagus olei,aerobe,Negative,Aerobes
17699,Algoriphagus ornithinivorans,aerobe,Negative,Aerobes
140228,Algoriphagus roseus,aerobe,Negative,Aerobes
17708,Algoriphagus terrigena,aerobe,Negative,Aerobes
17710,Algoriphagus vanfongensis,aerobe,Negative,Aerobes
17701,Algoriphagus winogradskyi,aerobe,Negative,Aerobes
17706,Algoriphagus yeomjeoni,aerobe,Negative,Aerobes
24720,Algoriphagus zhangzhouensis,aerobe,Negative,Aerobes
6238,Aliidiomarina maris,aerobe,Negative,Aerobes
140532,Aliidiomarina sedimenti,aerobe,Negative,Aerobes
